# task_id,arrival_time,scheduled_time,number_of_operations,id_machine,deadline,end_time,memory,power
24778,0,184.903,1.88251e+09,CPU4_124,185,2030.5,1829,130
20643,0,26.7401,1.0607e+09,SW4_8,185,27.6872,922,5
41351,0,184.955,3.45232e+08,CPU7_995,185,228.109,2120,146
41653,0,26.7137,1.88991e+09,SW3_7,185,28.2887,333,16
20849,0,184.956,4.99982e+08,CPU5_1775,185,240.509,2403,102
41844,0,0,1.85439e+09,PastDeadline,185,null,2753,null
5274,0,11.4904,1.88097e+09,SW7_36,185,12.9952,46,15
42344,0,0,5.82957e+08,PastDeadline,185,null,1202,null
21307,0,0,8.0877e+08,PastDeadline,185,null,1498,null
21318,0,0,1.20488e+09,PastDeadline,185,null,1015,null
20129,0,26.7262,7.59532e+08,SW5_22,185,27.3104,602,7
9485,0,26.7298,2.74406e+08,SW6_36,185,27.0042,699,13
1346,0,0,1.66377e+09,PastDeadline,185,null,2938,null
5403,0,0,9.82342e+08,PastDeadline,185,null,2166,null
10846,0,0,1.42394e+09,PastDeadline,185,null,1538,null
1362,0,26.7315,1.64782e+09,SW5_1,185,27.9991,358,7
24068,0,0,2.07953e+09,PastDeadline,185,null,3070,null
44012,0,0,1.65199e+09,PastDeadline,185,null,2142,null
48130,0,0,1.44525e+09,PastDeadline,185,null,1401,null
42260,0,26.734,1.01233e+09,SW6_10,185,27.7461,498,13
11391,0,0,2.10739e+09,PastDeadline,185,null,2283,null
46088,0,26.7348,1.64904e+09,SW6_8,185,28.3834,364,13
11584,0,0,5.57901e+08,PastDeadline,185,null,2124,null
10516,0,0,3.65638e+08,PastDeadline,185,null,1375,null
46943,0,0,1.00474e+09,PastDeadline,185,null,2782,null
11497,0,26.7405,8.47004e+07,SW6_0,185,26.8251,203,13
22775,0,26.7527,2.07967e+09,SW5_12,185,28.3524,473,7
21287,0,0,4.70996e+08,PastDeadline,185,null,2445,null
47187,0,0,3.28546e+07,PastDeadline,185,null,1077,null
38582,0,0,2.00784e+09,PastDeadline,185,null,1661,null
34720,0,26.7541,1.21351e+09,SW5_46,185,27.6875,641,7
20295,0,11.5417,1.28521e+08,SW7_35,185,11.6445,80,15
23561,0,0,1.46829e+09,PastDeadline,185,null,2125,null
38581,0,0,5.20051e+08,PastDeadline,185,null,2123,null
38077,0,0,3.27367e+08,PastDeadline,185,null,1060,null
18874,0,0,9.32847e+08,PastDeadline,185,null,1471,null
40935,0,26.761,1.89091e+09,SW5_24,185,28.2155,627,7
24533,0,0,4.90773e+08,PastDeadline,185,null,2948,null
6235,0,0,8.46307e+08,PastDeadline,185,null,2029,null
43723,0,0,1.76571e+09,PastDeadline,185,null,2703,null
25095,0,0,2.90824e+08,PastDeadline,185,null,1482,null
3138,0,0,4.33605e+08,PastDeadline,185,null,1619,null
46712,0,0,4.03144e+08,PastDeadline,185,null,2174,null
24301,0,0,5.46788e+08,PastDeadline,185,null,1347,null
12796,0,0,1.04732e+09,PastDeadline,185,null,1928,null
48429,0,0,1.03286e+09,PastDeadline,185,null,1627,null
6451,0,0,6.92534e+08,PastDeadline,185,null,3114,null
6477,0,0,1.12096e+09,PastDeadline,185,null,1867,null
6526,0,26.7613,5.25498e+08,SW2_0,185,27.239,252,4
13081,0,0,4.02578e+08,PastDeadline,185,null,2841,null
26200,0,26.7678,2.09869e+09,SW4_27,185,28.6416,988,5
5382,0,0,1.01919e+09,PastDeadline,185,null,1374,null
26739,0,0,1.94554e+09,PastDeadline,185,null,1938,null
24938,0,0,5.4907e+08,PastDeadline,185,null,2119,null
3385,0,0,1.36893e+09,PastDeadline,185,null,2484,null
27209,0,26.7642,4.77128e+08,SW6_59,185,27.2412,201,13
27235,0,26.7703,9.53353e+08,SW6_44,185,27.7234,349,13
27461,0,26.7711,1.80308e+09,SW3_2,185,28.2737,755,16
12367,0,0,3.80051e+08,PastDeadline,185,null,2779,null
28109,0,0,1.81842e+09,PastDeadline,185,null,2557,null
7027,0,0,1.4346e+09,PastDeadline,185,null,1601,null
7035,0,0,1.05596e+09,PastDeadline,185,null,1566,null
7055,0,0,2.0781e+09,PastDeadline,185,null,1331,null
14119,0,26.7816,7.15902e+08,SW3_28,185,27.3782,714,16
1781,0,26.7844,1.0034e+09,SW6_28,185,27.7876,638,13
28610,0,0,1.0565e+09,PastDeadline,185,null,3187,null
657,0,0,1.77549e+09,PastDeadline,185,null,2261,null
28801,0,0,6.09138e+08,PastDeadline,185,null,2122,null
14418,0,0,1.59506e+09,PastDeadline,185,null,2919,null
28964,0,0,3.3576e+08,PastDeadline,185,null,2608,null
29190,0,0,1.16556e+09,PastDeadline,185,null,3008,null
37053,0,0,1.05478e+09,PastDeadline,185,null,2097,null
29564,0,0,1.45585e+08,PastDeadline,185,null,1712,null
29632,0,0,7.55299e+08,PastDeadline,185,null,2637,null
29685,0,0,1.36532e+09,PastDeadline,185,null,1375,null
29831,0,0,8.94623e+08,PastDeadline,185,null,2728,null
12100,0,26.7898,4.17549e+07,SW4_34,185,26.8271,997,5
15249,0,26.7856,9.94006e+08,SW5_29,185,27.5502,180,7
30677,0,0,1.61908e+09,PastDeadline,185,null,2674,null
30909,0,0,9.55532e+08,PastDeadline,185,null,2780,null
34061,0,0,1.24538e+08,PastDeadline,185,null,2742,null
15595,0,0,1.28346e+09,PastDeadline,185,null,2108,null
31464,0,0,1.4722e+09,PastDeadline,185,null,2634,null
31696,0,26.7886,3.10229e+08,SW3_4,185,27.0471,606,16
31752,0,0,1.97611e+09,PastDeadline,185,null,1463,null
15905,0,0,2.03975e+09,PastDeadline,185,null,1751,null
31958,0,0,1.39209e+08,PastDeadline,185,null,2727,null
16049,0,0,1.40411e+09,PastDeadline,185,null,1225,null
48208,0,0,1.60398e+09,PastDeadline,185,null,1441,null
8113,0,0,1.52953e+09,PastDeadline,185,null,1990,null
32595,0,0,1.68998e+09,PastDeadline,185,null,1342,null
16309,0,0,1.34213e+09,PastDeadline,185,null,1534,null
23503,0,0,2.14231e+09,PastDeadline,185,null,1392,null
35245,0,0,1.16529e+09,PastDeadline,185,null,2855,null
32898,0,26.7895,1.93132e+09,SW6_3,186,28.7204,470,13
33079,0,185.044,1.71381e+09,CPU5_954,186,375.468,2231,102
2069,0,185.097,5.66675e+08,CPU5_151,186,248.061,1359,102
8348,0,185.131,2.12395e+09,CPU5_786,186,421.125,2555,102
2614,0,185.199,1.79593e+09,CPU5_20,186,384.746,2450,102
4207,0,185.211,3.65146e+08,CPU7_591,186,230.854,1941,146
10749,0,185.222,1.49169e+09,CPU5_306,186,350.965,2925,102
5787,0,185.247,1.59925e+09,CPU5_1556,186,362.942,1656,102
24690,0,26.7979,4.69904e+08,SW3_27,186,27.1895,174,16
17006,0,185.346,1.03968e+09,CPU2_292,186,300.866,2720,50
17023,0,26.7982,1.35413e+08,SW4_23,186,26.9191,925,5
34067,0,185.351,1.88487e+09,CPU7_227,186,420.959,2509,146
34074,0,185.392,3.27508e+08,CPU2_210,186,221.781,2366,50
17061,0,185.426,2.65254e+07,CPU5_402,186,188.373,2914,102
34278,0,185.43,1.83759e+09,CPU5_1288,186,389.606,2542,102
17296,0,185.431,9.01659e+08,CPU5_177,186,285.615,2507,102
34794,0,185.45,9.17319e+07,CPU4_978,186,275.383,3176,130
33849,0,185.461,2.10316e+09,CPU5_192,186,419.146,1590,102
9502,0,11.5325,7.64863e+08,SW1_0,186,12.2974,35,10
22891,0,26.8271,1.60576e+09,SW4_34,186,28.2608,966,5
8779,0,185.473,1.12789e+09,CPU7_708,186,326.459,2651,146
17206,0,11.5425,1.0487e+09,SW7_25,186,12.3815,29,15
22405,0,26.8017,7.70027e+08,SW5_42,186,27.394,677,7
2215,0,26.8035,1.14867e+06,SW6_9,186,26.8046,621,13
17768,0,185.559,5.29811e+08,CPU5_1902,186,244.427,2713,102
40636,0,185.57,1.51639e+09,CPU2_420,186,354.058,2625,50
9008,0,185.581,1.51839e+08,CPU5_207,186,202.452,2346,102
21234,0,26.8046,7.86159e+08,SW6_9,186,27.5906,855,13
16105,0,26.8226,1.78952e+09,SW5_17,186,28.1991,563,7
21495,0,185.631,4.13473e+08,CPU5_1653,186,231.573,1767,102
42665,0,11.5733,1.45186e+09,SW7_5,186,12.7348,70,15
36936,0,185.657,5.38526e+08,CPU7_348,186,252.973,1441,146
10532,0,185.67,1.31905e+09,CPU5_189,186,332.232,2394,102
18734,0,185.712,4.87479e+08,CPU5_1889,186,239.877,2042,102
1429,0,26.8123,9.30777e+08,SW2_16,186,27.6584,446,4
17423,0,185.717,2.99592e+08,CPU5_1213,186,219.005,2109,102
6797,0,185.741,1.83336e+09,CPU5_196,186,389.448,2232,102
38629,0,26.8251,1.58346e+08,SW6_0,186,26.9834,404,13
38889,0,185.756,7.48237e+08,CPU2_447,186,268.893,1795,50
41929,0,185.816,4.40878e+08,CPU2_690,186,234.802,1998,50
21570,0,185.829,1.76147e+09,CPU5_1091,186,381.548,1049,102
15043,0,26.8304,1.47427e+09,SW3_20,186,28.059,582,16
44287,0,185.846,5.71833e+08,CPU5_437,186,249.383,1621,102
39746,0,26.8464,1.01131e+09,SW4_13,186,27.7493,998,5
39904,0,185.867,1.10202e+09,CPU5_63,186,308.314,2001,102
40068,0,26.8397,1.34394e+09,SW5_4,186,27.8735,270,7
40896,0,185.915,2.06345e+09,CPU5_1976,186,415.187,2702,102
4599,0,26.8401,3.38455e+08,SW6_15,186,27.1785,543,13
20623,0,185.917,2.09457e+09,CPU5_610,186,418.647,1484,102
41318,0,26.8419,1.64829e+09,SW2_1,186,28.3403,411,4
10341,0,185.987,1.64322e+09,CPU7_281,186,391.39,3039,146
10365,0,0,2.05986e+09,PastDeadline,186,null,1089,null
45090,0,26.8433,1.70029e+09,SW3_1,186,28.2602,349,16
42166,0,0,2.3504e+08,PastDeadline,186,null,2291,null
21186,0,0,1.83566e+09,PastDeadline,186,null,2946,null
42485,0,0,1.71478e+09,PastDeadline,186,null,1085,null
21257,0,26.8589,1.11757e+09,SW4_4,186,27.8568,681,5
18483,0,0,1.41968e+09,PastDeadline,186,null,1790,null
38779,0,0,1.62576e+09,PastDeadline,186,null,2180,null
48994,0,0,6.0594e+08,PastDeadline,186,null,1811,null
33899,0,0,1.99989e+09,PastDeadline,186,null,1043,null
21461,0,26.8738,6.37456e+08,SW3_0,186,27.4051,728,16
42944,0,0,8.22018e+08,PastDeadline,186,null,3000,null
42968,0,0,1.10274e+09,PastDeadline,186,null,2966,null
17833,0,0,1.54062e+09,PastDeadline,186,null,1129,null
43234,0,0,5.8666e+08,PastDeadline,186,null,3026,null
21711,0,0,1.94783e+09,PastDeadline,186,null,2630,null
43601,0,0,8.99362e+07,PastDeadline,186,null,2431,null
43680,0,26.8846,7.53329e+08,SW6_14,186,27.6378,850,13
43119,0,0,1.66651e+09,PastDeadline,186,null,2028,null
44639,0,0,5.53382e+08,PastDeadline,186,null,2558,null
41908,0,0,1.51618e+08,PastDeadline,186,null,3147,null
38923,0,26.8652,1.7222e+09,SW5_21,186,28.1899,242,7
4512,0,26.875,1.42884e+09,SW5_48,186,27.9741,169,7
2661,0,0,1.19688e+09,PastDeadline,186,null,1223,null
37294,0,0,9.64286e+08,PastDeadline,186,null,1495,null
45800,0,26.8852,1.78982e+09,SW3_22,186,28.3767,527,16
22972,0,26.8871,1.96176e+09,SW5_40,186,28.3961,687,7
18880,0,0,1.90192e+09,PastDeadline,186,null,2515,null
34789,0,0,1.74181e+09,PastDeadline,186,null,1561,null
46764,0,0,1.77012e+09,PastDeadline,186,null,1528,null
34975,0,0,8.77987e+08,PastDeadline,186,null,1359,null
11939,0,0,1.5803e+09,PastDeadline,186,null,2939,null
23907,0,0,1.68827e+09,PastDeadline,186,null,2127,null
47157,0,0,6.99171e+08,PastDeadline,186,null,2641,null
47969,0,0,1.60519e+09,PastDeadline,186,null,1136,null
48039,0,0,3.0534e+08,PastDeadline,186,null,1541,null
24126,0,0,1.06116e+09,PastDeadline,186,null,2263,null
34636,0,0,1.33131e+09,PastDeadline,186,null,2681,null
24051,0,0,2.82585e+08,PastDeadline,186,null,3153,null
48992,0,26.8947,1.32819e+09,SW4_15,186,28.0806,605,5
8535,0,0,1.40736e+09,PastDeadline,186,null,3041,null
24578,0,0,2.14214e+09,PastDeadline,186,null,1485,null
23864,0,0,6.38211e+08,PastDeadline,186,null,1229,null
11253,0,0,1.53886e+09,PastDeadline,186,null,1442,null
24956,0,26.9191,4.48926e+08,SW4_23,186,27.32,943,5
25030,0,0,4.21004e+08,PastDeadline,186,null,1121,null
15007,0,26.901,1.36786e+09,SW6_40,186,28.2685,733,13
25250,0,26.9217,3.20392e+07,SW4_26,186,26.9503,297,5
25264,0,0,1.72872e+09,PastDeadline,186,null,2128,null
798,0,26.9435,1.316e+09,SW6_58,186,28.2592,853,13
47414,0,0,1.75461e+09,PastDeadline,186,null,1606,null
25814,0,0,7.88805e+08,PastDeadline,186,null,2223,null
25951,0,0,1.6045e+08,PastDeadline,186,null,1361,null
26010,0,0,9.80639e+08,PastDeadline,186,null,2272,null
26150,0,0,1.40895e+08,PastDeadline,186,null,2810,null
20933,0,26.9482,5.63743e+08,SW6_41,186,27.5119,870,13
26303,0,0,1.95877e+09,PastDeadline,186,null,2217,null
26388,0,26.9503,1.63348e+09,SW4_26,186,28.4088,806,5
26411,0,26.9276,5.82789e+08,SW3_16,186,27.4132,693,16
12149,0,0,9.46549e+08,PastDeadline,186,null,1307,null
13275,0,26.9287,2.14254e+09,SW3_12,186,28.7141,358,16
26784,0,0,6.46374e+08,PastDeadline,186,null,2712,null
13521,0,0,3.34124e+08,PastDeadline,186,null,1193,null
1694,0,0,6.33471e+08,PastDeadline,186,null,2697,null
9890,0,0,1.51103e+08,PastDeadline,186,null,2775,null
13688,0,0,5.0724e+08,PastDeadline,186,null,2773,null
22756,0,0,1.13982e+09,PastDeadline,186,null,1271,null
3014,0,0,1.82102e+09,PastDeadline,186,null,2017,null
47041,0,0,1.8558e+09,PastDeadline,186,null,2544,null
27571,0,0,1.65915e+09,PastDeadline,186,null,2384,null
13935,0,0,2.67038e+08,PastDeadline,186,null,1909,null
13950,0,0,8.91863e+08,PastDeadline,186,null,2636,null
14120,0,0,1.44739e+09,PastDeadline,186,null,2171,null
21609,0,0,1.2055e+09,PastDeadline,186,null,1011,null
7106,0,0,2.00088e+09,PastDeadline,186,null,2307,null
28433,0,0,7.15787e+08,PastDeadline,186,null,1742,null
41491,0,11.5882,2.07566e+09,SW7_10,186,13.2487,60,15
46676,0,26.9533,1.88156e+08,SW5_39,186,27.0981,668,7
225,0,0,9.59936e+08,PastDeadline,186,null,1463,null
14577,0,0,1.49834e+08,PastDeadline,186,null,1571,null
29347,0,11.5663,1.71389e+09,SW1_5,186,13.2802,2,10
3678,0,26.9554,1.51661e+09,SW3_10,186,28.2193,770,16
5420,0,0,1.00288e+09,PastDeadline,186,null,1351,null
14791,0,0,1.78267e+09,PastDeadline,186,null,2723,null
7419,0,0,1.49355e+09,PastDeadline,186,null,2178,null
7422,0,0,3.47051e+08,PastDeadline,186,null,2646,null
3065,0,0,198320,PastDeadline,186,null,1347,null
23674,0,0,9.80682e+08,PastDeadline,186,null,2289,null
15237,0,26.9384,8.65732e+08,SW2_6,186,27.7255,131,4
19249,0,26.9571,6.18241e+06,SW3_19,186,26.9623,761,16
30783,0,0,3.67185e+08,PastDeadline,186,null,1129,null
3896,0,0,1.92518e+09,PastDeadline,186,null,3171,null
7791,0,0,2.44238e+08,PastDeadline,186,null,2154,null
31255,0,0,7.16649e+08,PastDeadline,186,null,1299,null
31331,0,0,1.60105e+08,PastDeadline,186,null,2298,null
31451,0,26.9571,1.16906e+08,SW6_47,186,27.074,230,13
7875,0,0,3.26931e+08,PastDeadline,186,null,1478,null
31593,0,26.991,4.66632e+07,SW4_12,186,27.0327,970,5
15816,0,0,4.92155e+08,PastDeadline,186,null,2939,null
31665,0,0,1.05963e+09,PastDeadline,186,null,1334,null
31818,0,0,5.01247e+08,PastDeadline,186,null,1732,null
15951,0,0,1.8013e+09,PastDeadline,186,null,2737,null
22810,0,26.9623,1.90514e+09,SW3_19,186,28.5499,178,16
31999,0,0,1.40376e+09,PastDeadline,186,null,1648,null
22817,0,0,2.11124e+09,PastDeadline,186,null,1895,null
16310,0,0,4.30032e+08,PastDeadline,186,null,1215,null
35246,0,26.9738,7.03234e+08,SW6_53,186,27.6769,879,13
32787,0,186.019,1.81081e+09,CPU5_964,187,387.22,1865,102
4102,0,186.035,1.41423e+09,CPU5_768,187,343.171,2193,102
8227,0,186.053,1.89044e+09,CPU7_100,187,422.358,3098,146
16500,0,186.087,1.93109e+09,CPU5_753,187,400.652,3161,102
16620,0,26.9732,2.08112e+09,SW5_14,187,28.5741,510,7
4170,0,186.113,8.72105e+08,CPU2_151,187,283.013,2782,50
48999,0,186.158,3.04549e+08,CPU7_1254,187,224.227,2985,146
33876,0,186.185,1.67707e+09,CPU5_1855,187,372.526,2533,102
33930,0,26.9791,1.68716e+09,SW6_32,187,28.6658,811,13
8491,0,27.0068,1.21278e+09,SW4_35,187,28.0896,961,5
16995,0,186.208,1.83509e+09,CPU5_1655,187,390.107,1756,102
34170,0,186.215,1.28578e+09,CPU5_1794,187,329.08,1267,102
48368,0,186.228,1.52089e+09,CPU2_747,187,355.215,2196,50
4290,0,186.241,1.68374e+09,CPU7_597,187,396.709,1033,146
34417,0,186.345,4.1437e+08,CPU2_269,187,232.386,2666,50
34673,0,186.345,4.3162e+08,CPU5_1605,187,234.303,1180,102
5679,0,26.983,7.32786e+08,SW5_3,187,27.5467,156,7
2664,0,186.37,1.54766e+08,CPU2_578,187,203.566,3094,50
4386,0,186.478,4.55439e+08,CPU5_110,187,237.082,1934,102
17714,0,186.509,9.40547e+08,CPU2_435,187,291.014,1078,50
4477,0,186.531,1.15658e+09,CPU7_924,187,331.104,1386,146
20425,0,186.532,4.40596e+08,CPU5_1554,187,235.487,2663,102
48858,0,186.533,2.01189e+09,CPU7_669,187,438.019,2395,146
18170,0,186.621,1.47287e+09,CPU2_761,187,350.273,1603,50
536,0,26.9834,4.20114e+08,SW6_0,187,27.4035,800,13
22703,0,26.9885,1.50916e+09,SW6_37,187,28.4973,613,13
40509,0,186.667,1.57063e+09,CPU7_813,187,382.996,2126,146
20148,0,186.785,1.15165e+09,CPU5_838,187,314.746,2905,102
18604,0,27.0278,8.55413e+08,SW4_11,187,27.7916,980,5
9365,0,186.815,3.14044e+08,CPU5_711,187,221.708,1450,102
44300,0,186.815,1.44922e+09,CPU5_1196,187,347.839,1369,102
37547,0,186.838,1.23359e+09,CPU7_873,187,341.036,1729,146
4696,0,186.844,1.3606e+09,CPU5_505,187,338.021,3055,102
23144,0,186.909,1.93468e+09,CPU2_538,187,401.873,2696,50
15614,0,186.934,1.33301e+09,CPU2_176,187,335.045,1580,50
37941,0,186.942,1.00253e+09,CPU2_414,187,298.334,1976,50
24903,0,186.974,2.07637e+09,CPU6_1816,187,2040.88,2578,122
9582,0,186.974,1.2814e+09,CPU6_310,187,1331.08,2169,122
19238,0,0,1.7001e+09,PastDeadline,187,null,1064,null
38514,0,0,9.72938e+07,PastDeadline,187,null,1532,null
38727,0,0,1.24178e+09,PastDeadline,187,null,1722,null
39300,0,0,1.26057e+08,PastDeadline,187,null,2975,null
3608,0,26.9888,1.87682e+09,SW3_6,187,28.5528,524,16
39727,0,27.0042,1.80939e+09,SW6_36,187,28.8132,643,13
39934,0,27.0076,8.18004e+08,SW6_6,187,27.8254,506,13
40000,0,0,5.82711e+08,PastDeadline,187,null,2660,null
722,0,0,2.09935e+09,PastDeadline,187,null,1834,null
45100,0,0,1.8894e+09,PastDeadline,187,null,1745,null
40253,0,27.0175,1.30082e+09,SW5_31,187,28.0181,475,7
40406,0,0,1.08406e+09,PastDeadline,187,null,3030,null
40589,0,0,6.10988e+08,PastDeadline,187,null,1096,null
40681,0,27.031,1.69944e+09,SW5_41,187,28.3382,474,7
40714,0,27.0327,1.94005e+09,SW4_12,187,28.7649,655,5
35817,0,0,2.00006e+09,PastDeadline,187,null,1799,null
15355,0,0,1.42107e+09,PastDeadline,187,null,2569,null
10436,0,27.0344,2.04385e+09,SW5_33,187,28.6066,243,7
24735,0,11.6108,5.18976e+08,SW7_11,187,12.026,92,15
39932,0,11.6119,1.02746e+08,SW7_18,187,11.6941,5,15
42703,0,0,1.66068e+08,PastDeadline,187,null,2536,null
42947,0,27.0446,1.42716e+09,SW4_29,187,28.3188,948,5
10759,0,0,6.15407e+08,PastDeadline,187,null,2333,null
29027,0,0,2.50675e+08,PastDeadline,187,null,1692,null
43149,0,0,1.22881e+09,PastDeadline,187,null,1786,null
41770,0,0,1.04877e+09,PastDeadline,187,null,2826,null
19756,0,27.0471,8.25857e+08,SW3_4,187,27.7353,514,16
18323,0,11.6145,1.50247e+09,SW7_0,187,12.8165,11,15
5280,0,27.0414,1.75291e+09,SW2_14,187,28.6349,403,4
22100,0,27.0584,2.58134e+08,SW3_8,187,27.2735,532,16
9399,0,0,2.10612e+09,PastDeadline,187,null,2905,null
47253,0,0,1.11204e+07,PastDeadline,187,null,2864,null
11869,0,0,3.23941e+08,PastDeadline,187,null,2770,null
44891,0,27.074,1.08758e+09,SW6_47,187,28.1614,632,13
46755,0,0,8.22049e+06,PastDeadline,187,null,1630,null
45015,0,0,1.46031e+09,PastDeadline,187,null,1484,null
2857,0,0,1.549e+09,PastDeadline,187,null,2443,null
11268,0,27.0751,6.88148e+08,SW6_22,187,27.763,839,13
11811,0,27.0771,1.7302e+09,SW4_38,187,28.6219,877,5
22448,0,27.0814,5.16488e+08,SW6_31,187,27.5977,786,13
2858,0,0,6.38562e+08,PastDeadline,187,null,1712,null
45965,0,27.0868,5.75455e+08,SW6_11,187,27.6622,145,13
6179,0,0,1.04094e+08,PastDeadline,187,null,1366,null
5808,0,0,1.14692e+09,PastDeadline,187,null,2707,null
46605,0,0,2.12794e+09,PastDeadline,187,null,1835,null
46935,0,0,2.0738e+09,PastDeadline,187,null,2334,null
22206,0,0,1.78645e+08,PastDeadline,187,null,1741,null
34330,0,11.6327,6.35552e+08,SW7_37,187,12.1412,70,15
47285,0,0,1.52438e+09,PastDeadline,187,null,2743,null
47641,0,0,1.8187e+09,PastDeadline,187,null,2241,null
23835,0,0,1.09597e+09,PastDeadline,187,null,1031,null
10937,0,0,9.83936e+06,PastDeadline,187,null,2122,null
24347,0,27.0974,3.04222e+08,SW5_25,187,27.3314,601,7
48793,0,27.1243,7.58837e+08,SW4_25,187,27.8018,844,5
44201,0,27.0981,1.25221e+09,SW5_39,187,28.0613,528,7
22073,0,27.1268,9.09178e+08,SW3_15,187,27.8844,790,16
16650,0,0,3.71484e+08,PastDeadline,187,null,1249,null
48257,0,0,9.52744e+07,PastDeadline,187,null,1150,null
12550,0,0,1.07602e+09,PastDeadline,187,null,1288,null
25132,0,0,4.43388e+08,PastDeadline,187,null,1018,null
47573,0,0,2.04468e+09,PastDeadline,187,null,2260,null
2747,0,0,7.16288e+08,PastDeadline,187,null,2495,null
6404,0,0,7.59401e+08,PastDeadline,187,null,2447,null
12831,0,27.0986,2.00442e+09,SW5_15,187,28.6405,196,7
9638,0,0,3.48514e+08,PastDeadline,187,null,2990,null
6460,0,27.1018,1.73206e+09,SW2_17,187,28.6764,428,4
810,0,0,1.52334e+09,PastDeadline,187,null,1505,null
13096,0,0,1.62207e+09,PastDeadline,187,null,2465,null
43386,0,0,1.55061e+09,PastDeadline,187,null,1840,null
1656,0,27.1546,1.22418e+09,SW5_23,187,28.0963,122,7
13305,0,27.1558,1.15802e+09,SW3_3,187,28.1209,627,16
26614,0,0,6.80727e+08,PastDeadline,187,null,3186,null
13421,0,0,7.13055e+08,PastDeadline,187,null,1360,null
13458,0,0,8.0319e+08,PastDeadline,187,null,1735,null
13544,0,0,1.7946e+09,PastDeadline,187,null,1640,null
42722,0,0,3.11376e+08,PastDeadline,187,null,3003,null
3406,0,27.1583,1.80093e+09,SW6_19,187,28.9588,456,13
27470,0,0,1.72426e+09,PastDeadline,187,null,2654,null
32453,0,0,1.43775e+09,PastDeadline,187,null,2320,null
23272,0,0,4.12668e+08,PastDeadline,187,null,1445,null
27578,0,27.1635,1.02867e+09,SW5_13,187,27.9548,649,7
15973,0,0,1.75231e+09,PastDeadline,187,null,2563,null
27611,0,0,1.0091e+09,PastDeadline,187,null,2336,null
3452,0,0,4.69547e+07,PastDeadline,187,null,1899,null
27650,0,0,1.56267e+08,PastDeadline,187,null,1978,null
27651,0,0,1.4961e+09,PastDeadline,187,null,3183,null
6944,0,0,1.7279e+09,PastDeadline,187,null,2170,null
768,0,0,1.5558e+09,PastDeadline,187,null,2289,null
28022,0,0,1.70254e+09,PastDeadline,187,null,2244,null
28114,0,0,1.34074e+09,PastDeadline,187,null,2510,null
28132,0,27.1638,5.51713e+08,SW4_0,187,27.6564,404,5
14133,0,0,3.47047e+08,PastDeadline,187,null,2533,null
14208,0,0,2.54705e+08,PastDeadline,187,null,2651,null
13,0,0,1.24861e+09,PastDeadline,187,null,2571,null
28867,0,0,1.92898e+09,PastDeadline,187,null,2683,null
28903,0,0,1.07092e+09,PastDeadline,187,null,3062,null
29292,0,0,9.69377e+07,PastDeadline,187,null,1485,null
3694,0,11.6445,1.51103e+09,SW7_35,187,12.8533,36,15
33278,0,11.661,1.43218e+09,SW7_34,187,12.8068,93,15
14921,0,0,1.50343e+09,PastDeadline,187,null,3080,null
14937,0,0,2.00631e+09,PastDeadline,187,null,2585,null
30030,0,0,1.70741e+09,PastDeadline,187,null,2288,null
7521,0,0,3.65782e+08,PastDeadline,187,null,2317,null
15965,0,27.1725,1.85773e+09,SW6_55,187,29.0298,696,13
30197,0,0,7.03578e+08,PastDeadline,187,null,1215,null
9716,0,0,1.60189e+09,PastDeadline,187,null,1156,null
30454,0,0,1.62032e+09,PastDeadline,187,null,1868,null
15267,0,0,2.04116e+09,PastDeadline,187,null,1094,null
40352,0,27.178,2.09737e+09,SW6_50,187,29.2749,217,13
30819,0,0,1.50606e+09,PastDeadline,187,null,2215,null
30926,0,0,3.01719e+08,PastDeadline,187,null,1900,null
30978,0,0,9.14236e+08,PastDeadline,187,null,1141,null
15494,0,0,3.41532e+08,PastDeadline,187,null,2617,null
31098,0,27.2195,1.9342e+09,SW4_2,187,28.9465,948,5
15648,0,27.1785,1.70183e+09,SW6_15,187,28.88,861,13
31576,0,0,8.00345e+08,PastDeadline,187,null,3106,null
23589,0,0,1.09993e+07,PastDeadline,187,null,2056,null
4608,0,27.1864,1.58819e+09,SW6_51,187,28.7743,855,13
15885,0,0,3.5149e+08,PastDeadline,187,null,1565,null
15906,0,0,5.11821e+08,PastDeadline,187,null,3110,null
7953,0,27.1811,3.28984e+07,SW5_32,187,27.2064,205,7
32005,0,0,1.69378e+09,PastDeadline,187,null,2430,null
32009,0,0,1.6427e+09,PastDeadline,187,null,2249,null
23588,0,0,1.31459e+09,PastDeadline,187,null,1345,null
32143,0,0,3.60315e+08,PastDeadline,187,null,1771,null
16160,0,0,7.51996e+08,PastDeadline,187,null,1003,null
4051,0,0,2.086e+09,PastDeadline,187,null,2204,null
4074,0,0,1.79213e+09,PastDeadline,187,null,2799,null
32685,0,0,4.73631e+08,PastDeadline,187,null,2138,null
32875,0,27.1836,1.71203e+08,SW5_49,188,27.3153,211,7
32997,0,187.067,1.84919e+09,CPU6_499,188,1838.13,1127,122
8281,0,187.082,9.14903e+08,CPU5_581,188,288.738,2674,102
36800,0,187.091,2.12352e+09,CPU2_446,188,423.037,2595,50
10538,0,27.1895,1.94543e+09,SW3_27,188,28.8107,561,16
33405,0,187.104,1.69275e+09,CPU6_1570,188,1698.49,1517,122
33448,0,187.12,3.09458e+08,CPU7_782,188,225.802,2586,146
